Date,Open,High,Low,Close,Adj Close,Volume
2009-03-04,1590.000000,1600.000000,1580.000000,1590.000000,1147.834961,970000
2009-03-05,1590.000000,1600.000000,1590.000000,1590.000000,1147.834961,5657500
2009-03-06,1600.000000,1600.000000,1580.000000,1600.000000,1155.054321,20
2009-03-10,1620.000000,1620.000000,1600.000000,1620.000000,1169.492554,20
2009-03-11,1620.000000,1630.000000,1610.000000,1620.000000,1169.492554,20
2009-03-12,1590.000000,1620.000000,1590.000000,1590.000000,1147.834961,20
2009-03-13,1590.000000,1610.000000,1580.000000,1590.000000,1147.834961,20
2009-03-16,1580.000000,1600.000000,1580.000000,1580.000000,1140.615967,20
2009-03-17,1570.000000,1610.000000,1570.000000,1570.000000,1133.396973,20
2009-03-18,1580.000000,1580.000000,1560.000000,1580.000000,1140.615967,20
2009-03-19,1590.000000,1610.000000,1580.000000,1580.000000,1140.615967,5437500
2009-03-20,1630.000000,1630.000000,1580.000000,1630.000000,1176.711304,20
2009-03-23,1640.000000,1640.000000,1610.000000,1640.000000,1183.930542,20
2009-03-24,1610.000000,1640.000000,1600.000000,1610.000000,1162.273315,20
2009-03-25,1580.000000,1610.000000,1580.000000,1580.000000,1140.615967,20
2009-03-27,1590.000000,1600.000000,1580.000000,1590.000000,1147.834961,20
2009-03-30,1590.000000,1600.000000,1580.000000,1590.000000,1147.834961,9600000
2009-03-31,1590.000000,1600.000000,1560.000000,1590.000000,1147.834961,15680000
2009-04-01,1550.000000,1600.000000,1540.000000,1550.000000,1118.959106,20
2009-04-02,1560.000000,1560.000000,1500.000000,1560.000000,1126.177734,41175000
2009-04-03,1540.000000,1560.000000,1520.000000,1540.000000,1111.739624,20
2009-04-06,1530.000000,1550.000000,1510.000000,1530.000000,1104.520752,20
2009-04-07,1520.000000,1530.000000,1510.000000,1520.000000,1097.301392,20
2009-04-08,1510.000000,1520.000000,1500.000000,1510.000000,1090.082275,20
2009-04-09,1510.000000,1510.000000,1510.000000,1510.000000,1090.082275,0
2009-04-13,1530.000000,1560.000000,1510.000000,1530.000000,1104.520752,20
2009-04-14,1540.000000,1560.000000,1530.000000,1540.000000,1111.739624,12310000
2009-04-15,1550.000000,1570.000000,1540.000000,1550.000000,1118.959106,20
2009-04-16,1590.000000,1600.000000,1560.000000,1590.000000,1147.834961,20
2009-04-17,1600.000000,1610.000000,1590.000000,1600.000000,1155.054321,21125000
2009-04-20,1580.000000,1600.000000,1560.000000,1580.000000,1140.615967,20
2009-04-22,1560.000000,1580.000000,1560.000000,1560.000000,1126.177734,20
2009-04-23,1550.000000,1580.000000,1540.000000,1550.000000,1118.959106,6335000
2009-04-24,1570.000000,1570.000000,1550.000000,1570.000000,1133.396973,20
2009-04-27,1530.000000,1560.000000,1530.000000,1530.000000,1104.520752,20
2009-04-28,1540.000000,1550.000000,1540.000000,1540.000000,1111.739624,6347500
2009-04-29,1550.000000,1550.000000,1540.000000,1550.000000,1118.959106,20
2009-04-30,1550.000000,1580.000000,1540.000000,1550.000000,1118.959106,20
2009-05-01,1530.000000,1560.000000,1520.000000,1530.000000,1104.520752,20
2009-05-04,1530.000000,1570.000000,1530.000000,1530.000000,1104.520752,32407500
2009-05-05,1530.000000,1560.000000,1530.000000,1530.000000,1104.520752,20
2009-05-06,1570.000000,1600.000000,1520.000000,1570.000000,1133.396973,20
2009-05-07,1550.000000,1590.000000,1550.000000,1550.000000,1118.959106,20
2009-05-08,1540.000000,1560.000000,1530.000000,1540.000000,1111.739624,20
2009-05-11,1560.000000,1570.000000,1530.000000,1560.000000,1126.177734,20
2009-05-12,1570.000000,1580.000000,1560.000000,1570.000000,1133.396973,20
2009-05-13,1570.000000,1580.000000,1560.000000,1570.000000,1133.396973,31145000
2009-05-14,1600.000000,1600.000000,1560.000000,1600.000000,1155.054321,20
2009-05-15,1580.000000,1600.000000,1570.000000,1580.000000,1140.615967,20
2009-05-18,1570.000000,1580.000000,1570.000000,1570.000000,1133.396973,4467500
2009-05-19,1590.000000,1600.000000,1570.000000,1590.000000,1147.834961,20
2009-05-20,1610.000000,1610.000000,1590.000000,1610.000000,1162.273315,20
2009-05-21,1610.000000,1610.000000,1610.000000,1610.000000,1162.273315,0
2009-05-22,1580.000000,1610.000000,1570.000000,1580.000000,1140.615967,20
2009-05-25,1600.000000,1600.000000,1580.000000,1600.000000,1155.054321,20
2009-05-26,1580.000000,1590.000000,1570.000000,1580.000000,1140.615967,20
2009-05-27,1600.000000,1610.000000,1580.000000,1600.000000,1155.054321,20
2009-05-28,1600.000000,1600.000000,1570.000000,1600.000000,1155.054321,20
2009-05-29,1570.000000,1590.000000,1560.000000,1570.000000,1133.396973,20
2009-06-01,1580.000000,1590.000000,1560.000000,1580.000000,1140.615967,20
2009-06-02,1580.000000,1600.000000,1580.000000,1580.000000,1140.615967,16432500
2009-06-03,1600.000000,1600.000000,1570.000000,1600.000000,1155.054321,20
2009-06-04,1600.000000,1610.000000,1580.000000,1600.000000,1155.054321,6240000
2009-06-05,1610.000000,1610.000000,1600.000000,1610.000000,1162.273315,20
2009-06-08,1600.000000,1630.000000,1600.000000,1600.000000,1155.054321,20
2009-06-09,1600.000000,1610.000000,1590.000000,1600.000000,1155.054321,32747500
2009-06-10,1600.000000,1620.000000,1600.000000,1600.000000,1155.054321,20
2009-06-11,1680.000000,1680.000000,1600.000000,1680.000000,1212.806885,20
2009-06-12,1720.000000,1720.000000,1660.000000,1720.000000,1241.683472,20
2009-06-15,1700.000000,1730.000000,1680.000000,1700.000000,1227.245117,5952500
2009-06-16,1720.000000,1720.000000,1650.000000,1720.000000,1241.683472,20
2009-06-17,1660.000000,1720.000000,1660.000000,1660.000000,1198.368774,20
2009-06-18,1660.000000,1690.000000,1620.000000,1660.000000,1198.368774,20
2009-06-19,1740.000000,1740.000000,1630.000000,1740.000000,1256.121460,20
2009-06-22,1730.000000,1740.000000,1670.000000,1730.000000,1248.902344,20
2009-06-23,1740.000000,1740.000000,1670.000000,1740.000000,1256.121460,20
2009-06-24,1750.000000,1760.000000,1740.000000,1750.000000,1263.340576,20
2009-06-25,1770.000000,1790.000000,1740.000000,1770.000000,1277.778687,20
2009-06-26,1830.000000,1840.000000,1780.000000,1830.000000,1321.093262,20
2009-06-29,1800.000000,1820.000000,1770.000000,1800.000000,1331.449097,20
2009-06-30,1850.000000,1950.000000,1770.000000,1850.000000,1368.433838,20
2009-07-01,1840.000000,1940.000000,1840.000000,1940.000000,1435.006104,2267500
2009-07-02,1950.000000,2000.000000,1950.000000,2000.000000,1479.388184,3957500
2009-07-03,1980.000000,1980.000000,1960.000000,1980.000000,1464.593872,20
2009-07-06,2000.000000,2040.000000,1980.000000,2000.000000,1479.388184,20
2009-07-07,2010.000000,2050.000000,2000.000000,2010.000000,1486.785156,20
2009-07-08,2010.000000,2010.000000,2010.000000,2010.000000,1486.785156,0
2009-07-09,2070.000000,2100.000000,2040.000000,2070.000000,1531.166260,20
2009-07-10,2070.000000,2080.000000,2040.000000,2050.000000,1516.372559,5742500
2009-07-13,2070.000000,2070.000000,1960.000000,1960.000000,1449.800049,1210000
2009-07-14,2000.000000,2010.000000,1980.000000,2000.000000,1479.388184,20
2009-07-15,2100.000000,2100.000000,1990.000000,2100.000000,1553.357056,20
2009-07-16,2120.000000,2180.000000,2100.000000,2120.000000,1568.151123,20
2009-07-17,2000.000000,2380.000000,2000.000000,2170.000000,1605.135620,6657500
2009-07-20,2170.000000,2170.000000,2170.000000,2170.000000,1605.135620,0
2009-07-21,2150.000000,2250.000000,2150.000000,2150.000000,1590.341675,20
2009-07-22,2160.000000,2230.000000,2150.000000,2160.000000,1597.738647,2992500
2009-07-23,2180.000000,2210.000000,2140.000000,2180.000000,1612.532471,20
2009-07-24,2170.000000,2210.000000,2170.000000,2170.000000,1605.135620,20
2009-07-27,2180.000000,2400.000000,2180.000000,2400.000000,1775.265503,4340000
2009-07-28,2350.000000,2360.000000,2280.000000,2350.000000,1738.280884,20
2009-07-29,2360.000000,2370.000000,2330.000000,2360.000000,1745.677368,20
2009-07-30,2380.000000,2400.000000,2320.000000,2380.000000,1760.471313,20
2009-07-31,2320.000000,2420.000000,2320.000000,2320.000000,1716.089722,20
2009-08-03,2280.000000,2320.000000,2260.000000,2280.000000,1686.501953,20
2009-08-04,2320.000000,2320.000000,2260.000000,2320.000000,1716.089722,20
2009-08-05,2250.000000,2300.000000,2220.000000,2250.000000,1664.311523,20
2009-08-06,2230.000000,2260.000000,2160.000000,2230.000000,1649.517578,20
2009-08-07,2190.000000,2230.000000,2170.000000,2190.000000,1619.929199,20
2009-08-10,2200.000000,2220.000000,2160.000000,2200.000000,1627.326538,8122500
2009-08-11,2170.000000,2200.000000,2170.000000,2170.000000,1605.135620,20
2009-08-12,2190.000000,2200.000000,2160.000000,2180.000000,1612.532471,6682500
2009-08-13,2180.000000,2200.000000,2160.000000,2180.000000,1612.532471,6800000
2009-08-14,2160.000000,2190.000000,2140.000000,2160.000000,1597.738647,20
2009-08-18,2200.000000,2200.000000,2120.000000,2200.000000,1627.326538,20
2009-08-19,2200.000000,2200.000000,2150.000000,2200.000000,1627.326538,5075000
2009-08-20,2190.000000,2200.000000,2170.000000,2190.000000,1619.929199,20
2009-08-21,2160.000000,2160.000000,2140.000000,2160.000000,1597.738647,5332500
2009-08-24,2090.000000,2180.000000,2080.000000,2090.000000,1545.960083,20
2009-08-25,2080.000000,2120.000000,2070.000000,2080.000000,1538.563232,20
2009-08-26,2050.000000,2090.000000,2040.000000,2050.000000,1516.372559,20
2009-08-27,2040.000000,2050.000000,2010.000000,2040.000000,1508.975586,20
2009-08-28,2040.000000,2050.000000,2020.000000,2040.000000,1508.975586,20
2009-08-31,2020.000000,2040.000000,2010.000000,2020.000000,1494.181519,20
2009-09-01,2030.000000,2060.000000,2000.000000,2030.000000,1501.578369,20
2009-09-02,2060.000000,2060.000000,2010.000000,2060.000000,1523.769409,20
2009-09-03,2070.000000,2080.000000,2050.000000,2070.000000,1531.166260,20
2009-09-04,2080.000000,2080.000000,2060.000000,2080.000000,1538.563232,20
2009-09-07,2170.000000,2170.000000,2100.000000,2170.000000,1605.135620,20
2009-09-08,2180.000000,2220.000000,2140.000000,2180.000000,1612.532471,24780000
2009-09-09,2150.000000,2180.000000,2120.000000,2150.000000,1590.341675,20
2009-09-10,2070.000000,2150.000000,2070.000000,2070.000000,1531.166260,20
2009-09-11,2090.000000,2120.000000,2080.000000,2090.000000,1545.960083,20
2009-09-14,2130.000000,2130.000000,2060.000000,2130.000000,1575.548096,20
2009-09-15,2120.000000,2140.000000,2090.000000,2120.000000,1568.151123,20
2009-09-16,2170.000000,2180.000000,2120.000000,2170.000000,1605.135620,20
2009-09-17,2150.000000,2190.000000,2150.000000,2150.000000,1590.341675,20
2009-09-24,2180.000000,2190.000000,2120.000000,2180.000000,1612.532471,12222500
2009-09-25,2140.000000,2170.000000,2140.000000,2140.000000,1582.944824,20
2009-09-28,2100.000000,2140.000000,2100.000000,2100.000000,1553.357056,20
2009-09-29,2160.000000,2170.000000,2110.000000,2160.000000,1597.738647,20
2009-09-30,2140.000000,2180.000000,2120.000000,2140.000000,1582.944824,6637500
2009-10-01,2180.000000,2180.000000,2140.000000,2180.000000,1612.532471,20
2009-10-02,2180.000000,2190.000000,2160.000000,2180.000000,1612.532471,20
2009-10-05,2150.000000,2170.000000,2120.000000,2150.000000,1590.341675,20
2009-10-06,2200.000000,2200.000000,2160.000000,2200.000000,1627.326538,20
2009-10-07,2190.000000,2220.000000,2190.000000,2190.000000,1619.929199,20
2009-10-08,2180.000000,2190.000000,2150.000000,2180.000000,1612.532471,20
2009-10-09,2200.000000,2210.000000,2180.000000,2200.000000,1627.326538,20
2009-10-12,2170.000000,2200.000000,2170.000000,2170.000000,1605.135620,20
2009-10-13,2210.000000,2280.000000,2170.000000,2210.000000,1634.723389,20
2009-10-14,2210.000000,2250.000000,2190.000000,2210.000000,1634.723389,20
2009-10-15,2180.000000,2230.000000,2160.000000,2180.000000,1612.532471,20
2009-10-16,2190.000000,2200.000000,2160.000000,2190.000000,1619.929199,20
2009-10-19,2190.000000,2200.000000,2160.000000,2190.000000,1619.929199,2797500
2009-10-20,2180.000000,2220.000000,2170.000000,2180.000000,1612.532471,20
2009-10-21,2150.000000,2170.000000,2140.000000,2150.000000,1590.341675,20
2009-10-22,2100.000000,2140.000000,2090.000000,2100.000000,1553.357056,20
2009-10-23,2100.000000,2100.000000,2080.000000,2100.000000,1553.357056,20
2009-10-26,2140.000000,2140.000000,2090.000000,2140.000000,1582.944824,20
2009-10-27,2100.000000,2170.000000,2100.000000,2100.000000,1553.357056,20
2009-10-28,2070.000000,2150.000000,2050.000000,2070.000000,1531.166260,20
2009-10-29,2030.000000,2050.000000,1870.000000,2030.000000,1501.578369,6272500
2009-10-30,2020.000000,2140.000000,2020.000000,2020.000000,1494.181519,20
2009-11-02,2010.000000,2140.000000,1960.000000,2140.000000,1582.944824,2677500
2009-11-03,2060.000000,2160.000000,2060.000000,2060.000000,1523.769409,20
2009-11-04,2040.000000,2100.000000,2020.000000,2040.000000,1508.975586,6425000
2009-11-05,2040.000000,2050.000000,2020.000000,2040.000000,1508.975586,2942500
2009-11-06,2010.000000,2060.000000,2010.000000,2010.000000,1486.785156,20
2009-11-09,2030.000000,2100.000000,2030.000000,2030.000000,1501.578369,3272500
2009-11-10,2060.000000,2070.000000,2030.000000,2060.000000,1523.769409,20
2009-11-11,2070.000000,2090.000000,2060.000000,2070.000000,1531.166260,20
2009-11-12,2080.000000,2110.000000,2080.000000,2080.000000,1538.563232,5475000
2009-11-13,2090.000000,2100.000000,2070.000000,2090.000000,1545.960083,3787500
2009-11-16,2140.000000,2150.000000,2100.000000,2140.000000,1582.944824,20
2009-11-17,2150.000000,2210.000000,2150.000000,2150.000000,1590.341675,20
2009-11-18,2200.000000,2210.000000,2160.000000,2200.000000,1627.326538,20
2009-11-19,2210.000000,2220.000000,2200.000000,2210.000000,1634.723389,20
2009-11-20,2250.000000,2270.000000,2200.000000,2250.000000,1664.311523,20
2009-11-23,2260.000000,2280.000000,2210.000000,2260.000000,1671.708252,3977500
2009-11-24,2290.000000,2300.000000,2250.000000,2290.000000,1693.899170,20
2009-11-25,2250.000000,2320.000000,2250.000000,2250.000000,1664.311523,20
2009-11-26,2190.000000,2240.000000,2180.000000,2190.000000,1634.457642,20
2009-11-30,2210.000000,2210.000000,2120.000000,2210.000000,1649.384644,20
2009-12-01,2210.000000,2340.000000,2200.000000,2340.000000,1746.407227,6342500
2009-12-02,2350.000000,2350.000000,2260.000000,2260.000000,1686.701294,3850000
2009-12-03,2260.000000,2350.000000,2260.000000,2260.000000,1686.701294,15
2009-12-04,2320.000000,2370.000000,2320.000000,2360.000000,1761.333862,1825000
2009-12-07,2350.000000,2390.000000,2260.000000,2370.000000,1768.797241,15
2009-12-08,2260.000000,2280.000000,2200.000000,2260.000000,1686.701294,5090000
2009-12-09,2240.000000,2250.000000,2210.000000,2240.000000,1671.774902,2422500
2009-12-10,2200.000000,2260.000000,2200.000000,2200.000000,1641.921509,20
2009-12-11,2200.000000,2220.000000,2200.000000,2200.000000,1641.921509,20
2009-12-14,2240.000000,2240.000000,2190.000000,2240.000000,1671.774902,20
2009-12-15,2240.000000,2240.000000,2210.000000,2240.000000,1671.774902,3475000
2009-12-16,2270.000000,2270.000000,2210.000000,2270.000000,1694.164673,20
2009-12-17,2200.000000,2280.000000,2200.000000,2200.000000,1641.921509,20
2009-12-21,2120.000000,2230.000000,2120.000000,2120.000000,1582.215210,20
2009-12-22,2200.000000,2210.000000,2120.000000,2200.000000,1641.921509,20
2009-12-23,2230.000000,2230.000000,2160.000000,2230.000000,1664.311401,20
2009-12-28,2180.000000,2220.000000,2180.000000,2220.000000,1656.847900,2500000
2009-12-29,2200.000000,2220.000000,2180.000000,2200.000000,1641.921509,20
2009-12-30,2210.000000,2220.000000,2160.000000,2210.000000,1649.384644,20
2010-01-04,2210.000000,2220.000000,2210.000000,2210.000000,1649.384644,5952500
2010-01-05,2280.000000,2290.000000,2220.000000,2280.000000,1701.627441,20
2010-01-06,2260.000000,2290.000000,2240.000000,2260.000000,1686.701294,20
2010-01-07,2220.000000,2260.000000,2210.000000,2220.000000,1656.847900,20
2010-01-08,2230.000000,2230.000000,2190.000000,2230.000000,1664.311401,20
2010-01-11,2250.000000,2280.000000,2220.000000,2250.000000,1679.238037,3245000
2010-01-12,2220.000000,2250.000000,2220.000000,2220.000000,1656.847900,20
2010-01-13,2210.000000,2260.000000,2200.000000,2210.000000,1649.384644,20
2010-01-14,2200.000000,2220.000000,2200.000000,2200.000000,1641.921509,20
2010-01-15,2200.000000,2240.000000,2200.000000,2200.000000,1641.921509,20
2010-01-18,2210.000000,2230.000000,2200.000000,2200.000000,1641.921509,1767500
2010-01-19,2260.000000,2260.000000,2210.000000,2260.000000,1686.701294,20
2010-01-20,2330.000000,2350.000000,2260.000000,2330.000000,1738.944214,20
2010-01-21,2310.000000,2330.000000,2260.000000,2310.000000,1724.017212,20
2010-01-22,2310.000000,2310.000000,2250.000000,2310.000000,1724.017212,20
2010-01-25,2290.000000,2310.000000,2240.000000,2290.000000,1709.091187,20
2010-01-26,2300.000000,2310.000000,2280.000000,2290.000000,1709.091187,5045000
2010-01-27,2290.000000,2310.000000,2260.000000,2290.000000,1709.091187,2645000
2010-01-28,2280.000000,2290.000000,2270.000000,2280.000000,1701.627441,20
2010-01-29,2260.000000,2270.000000,2200.000000,2260.000000,1686.701294,20
2010-02-01,2290.000000,2330.000000,2230.000000,2290.000000,1709.091187,20
2010-02-02,2290.000000,2300.000000,2270.000000,2290.000000,1709.091187,2862500
2010-02-03,2320.000000,2320.000000,2290.000000,2320.000000,1731.480713,20
2010-02-04,2280.000000,2320.000000,2280.000000,2280.000000,1701.627441,20
2010-02-05,2240.000000,2260.000000,2210.000000,2240.000000,1671.774902,6110000
2010-02-08,2160.000000,2240.000000,2110.000000,2160.000000,1612.068115,9917500
2010-02-09,2180.000000,2190.000000,2150.000000,2180.000000,1626.994507,9165000
2010-02-10,2170.000000,2230.000000,2170.000000,2170.000000,1619.531372,3857500
2010-02-11,2250.000000,2250.000000,2180.000000,2250.000000,1679.238037,3072500
2010-02-12,2280.000000,2280.000000,2220.000000,2280.000000,1701.627441,4147500
2010-02-15,2250.000000,2260.000000,2240.000000,2250.000000,1679.238037,247500
2010-02-16,2290.000000,2290.000000,2240.000000,2290.000000,1709.091187,1937500
2010-02-17,2280.000000,2320.000000,2240.000000,2280.000000,1701.627441,4657500
2010-02-18,2250.000000,2280.000000,2230.000000,2250.000000,1679.238037,1290000
2010-02-19,2260.000000,2270.000000,2230.000000,2260.000000,1686.701294,1455000
2010-02-22,2240.000000,2300.000000,2240.000000,2240.000000,1671.774902,3220000
2010-02-23,2280.000000,2340.000000,2260.000000,2280.000000,1701.627441,9117500
2010-02-24,2300.000000,2330.000000,2240.000000,2300.000000,1716.554321,2822500
2010-02-25,2300.000000,2330.000000,2250.000000,2300.000000,1716.554321,4110000
2010-03-01,2300.000000,2300.000000,2260.000000,2300.000000,1716.554321,4630000
2010-03-02,2320.000000,2340.000000,2280.000000,2320.000000,1731.480713,4540000
2010-03-03,2260.000000,2310.000000,2260.000000,2260.000000,1686.701294,7115000
2010-03-04,2280.000000,2310.000000,2270.000000,2280.000000,1701.627441,3787500
2010-03-05,2280.000000,2330.000000,2280.000000,2280.000000,1701.627441,4572500
2010-03-08,2340.000000,2350.000000,2310.000000,2340.000000,1746.407227,3405000
2010-03-09,2380.000000,2380.000000,2340.000000,2380.000000,1776.260254,5172500
2010-03-10,2520.000000,2590.000000,2380.000000,2520.000000,1880.745972,19297500
2010-03-11,2400.000000,2640.000000,2400.000000,2400.000000,1791.187134,14675000
2010-03-12,2420.000000,2490.000000,2420.000000,2420.000000,1806.113525,5815000
2010-03-15,2400.000000,2510.000000,2400.000000,2400.000000,1791.187134,9675000
2010-03-17,2420.000000,2460.000000,2410.000000,2420.000000,1806.113525,14027500
2010-03-18,2390.000000,2480.000000,2390.000000,2390.000000,1783.723633,7440000
2010-03-19,2440.000000,2500.000000,2390.000000,2440.000000,1821.040161,8760000
2010-03-22,2400.000000,2450.000000,2400.000000,2400.000000,1791.187134,10492500
2010-03-23,2410.000000,2450.000000,2400.000000,2410.000000,1798.650391,6695000
2010-03-24,2450.000000,2450.000000,2440.000000,2450.000000,1828.503540,3985000
2010-03-25,2490.000000,2500.000000,2450.000000,2490.000000,1858.356323,7367500
2010-03-26,2460.000000,2510.000000,2450.000000,2460.000000,1835.966309,2530000
2010-03-29,2430.000000,2460.000000,2410.000000,2430.000000,1813.577515,7105000
2010-03-30,2460.000000,2480.000000,2420.000000,2460.000000,1835.966309,4845000
2010-03-31,2430.000000,2460.000000,2410.000000,2430.000000,1813.577515,9830000
2010-04-01,2430.000000,2450.000000,2400.000000,2430.000000,1813.577515,13675000
2010-04-05,2450.000000,2450.000000,2410.000000,2450.000000,1828.503540,6495000
2010-04-06,2460.000000,2490.000000,2450.000000,2460.000000,1835.966309,8207500
2010-04-07,2510.000000,2530.000000,2460.000000,2510.000000,1873.283569,11447500
2010-04-08,2480.000000,2500.000000,2450.000000,2480.000000,1850.893066,3822500
2010-04-09,2450.000000,2510.000000,2430.000000,2450.000000,1828.503540,5187500
2010-04-12,2440.000000,2470.000000,2430.000000,2440.000000,1821.040161,4027500
2010-04-13,2500.000000,2500.000000,2480.000000,2500.000000,1865.819824,7125000
2010-04-14,2460.000000,2510.000000,2450.000000,2460.000000,1835.966309,2947500
2010-04-15,2520.000000,2520.000000,2480.000000,2520.000000,1880.745972,7490000
2010-04-16,2520.000000,2520.000000,2480.000000,2520.000000,1880.745972,4787500
2010-04-19,2520.000000,2520.000000,2460.000000,2520.000000,1880.745972,3170000
2010-04-20,2540.000000,2550.000000,2520.000000,2540.000000,1895.672852,1445000
2010-04-21,2560.000000,2560.000000,2510.000000,2560.000000,1910.599121,3617500
2010-04-22,2540.000000,2550.000000,2510.000000,2540.000000,1895.672852,2357500
2010-04-23,2610.000000,2650.000000,2530.000000,2610.000000,1947.915649,5187500
2010-04-26,2700.000000,2700.000000,2630.000000,2700.000000,2015.085693,3725000
2010-04-27,2720.000000,2730.000000,2630.000000,2720.000000,2030.012207,9450000
2010-04-28,2760.000000,2780.000000,2670.000000,2760.000000,2059.865234,8015000
2010-04-29,2770.000000,2780.000000,2740.000000,2770.000000,2067.327881,4477500
2010-04-30,2770.000000,2800.000000,2770.000000,2770.000000,2067.327881,3557500
2010-05-03,2890.000000,2940.000000,2780.000000,2890.000000,2156.888184,7712500
2010-05-04,3160.000000,3310.000000,2900.000000,3160.000000,2358.396484,11687500
2010-05-05,3240.000000,3260.000000,3090.000000,3240.000000,2418.102783,10657500
2010-05-06,2980.000000,3240.000000,2970.000000,2980.000000,2224.056885,10005000
2010-05-07,2980.000000,3080.000000,2880.000000,2980.000000,2224.056885,12050000
2010-05-10,2980.000000,2980.000000,2980.000000,2980.000000,2224.056885,0
2010-05-11,2920.000000,3110.000000,2920.000000,2920.000000,2179.277588,9295000
2010-05-12,3020.000000,3110.000000,2890.000000,3020.000000,2253.910156,7412500
2010-05-14,3100.000000,3140.000000,3050.000000,3100.000000,2313.616943,7682500
2010-05-17,3060.000000,3080.000000,3020.000000,3060.000000,2283.763428,9960000
2010-05-18,3040.000000,3060.000000,3040.000000,3040.000000,2268.836914,4192500
2010-05-19,2970.000000,3050.000000,2970.000000,2970.000000,2216.593750,6302500
2010-05-20,2850.000000,3040.000000,2800.000000,2850.000000,2127.034668,9552500
2010-05-21,2830.000000,2850.000000,2720.000000,2830.000000,2112.107666,10657500
2010-05-24,2940.000000,2940.000000,2820.000000,2940.000000,2194.203613,6080000
2010-05-25,2900.000000,2940.000000,2870.000000,2900.000000,2164.350830,9485000
2010-05-26,3160.000000,3160.000000,2880.000000,3160.000000,2358.396484,19512500
2010-05-27,3030.000000,3100.000000,2960.000000,3030.000000,2261.374268,10010000
2010-05-31,3120.000000,3200.000000,3090.000000,3120.000000,2328.543457,13117500
2010-06-01,3000.000000,3140.000000,3000.000000,3000.000000,2238.983643,3850000
2010-06-02,3090.000000,3130.000000,3020.000000,3090.000000,2306.153320,7927500
2010-06-03,3210.000000,3220.000000,3150.000000,3210.000000,2395.712402,13435000
2010-06-04,3250.000000,3270.000000,3210.000000,3250.000000,2425.565918,5780000
2010-06-07,3240.000000,3240.000000,3070.000000,3240.000000,2418.102783,12507500
2010-06-08,3280.000000,3320.000000,3270.000000,3280.000000,2447.955322,22137500
2010-06-09,3220.000000,3300.000000,3180.000000,3220.000000,2403.175781,7400000
2010-06-10,3240.000000,3280.000000,3220.000000,3240.000000,2418.102783,3547500
2010-06-11,3220.000000,3300.000000,3220.000000,3220.000000,2403.175781,4187500
2010-06-14,3160.000000,3230.000000,3140.000000,3160.000000,2358.396484,9932500
2010-06-15,3120.000000,3210.000000,3110.000000,3120.000000,2328.543457,8682500
2010-06-16,3170.000000,3210.000000,3160.000000,3170.000000,2365.859863,4862500
2010-06-17,3290.000000,3290.000000,3180.000000,3290.000000,2455.419189,9625000
2010-06-18,3360.000000,3480.000000,3290.000000,3360.000000,2507.661377,9757500
2010-06-21,3390.000000,3620.000000,3270.000000,3390.000000,2530.051514,12675000
2010-06-22,3480.000000,3490.000000,3380.000000,3480.000000,2597.221680,6915000
2010-06-23,3560.000000,3570.000000,3440.000000,3560.000000,2656.927490,5757500
2010-06-24,3560.000000,3660.000000,3540.000000,3560.000000,2656.927490,4707500
2010-06-25,3690.000000,3740.000000,3560.000000,3690.000000,2753.950684,6952500
2010-06-28,3610.000000,3780.000000,3580.000000,3610.000000,2694.243164,8627500
2010-06-29,3500.000000,3610.000000,3450.000000,3500.000000,2656.147461,13605000
2010-06-30,3400.000000,3460.000000,3370.000000,3400.000000,2580.257080,13922500
2010-07-01,3400.000000,3450.000000,3370.000000,3400.000000,2580.257080,9877500
2010-07-02,3400.000000,3440.000000,3380.000000,3400.000000,2580.257080,5627500
2010-07-05,3400.000000,3440.000000,3370.000000,3400.000000,2580.257080,2327500
2010-07-06,3410.000000,3420.000000,3390.000000,3410.000000,2587.845947,3882500
2010-07-07,3410.000000,3430.000000,3370.000000,3410.000000,2587.845947,4677500
2010-07-08,3390.000000,3440.000000,3380.000000,3390.000000,2572.668213,7162500
2010-07-09,3420.000000,3420.000000,3390.000000,3420.000000,2595.435547,3175000
2010-07-12,3380.000000,3420.000000,3360.000000,3380.000000,2565.079346,20
2010-07-13,3330.000000,3400.000000,3310.000000,3330.000000,2527.134521,9970000
2010-07-14,3330.000000,3350.000000,3330.000000,3330.000000,2527.134521,9597500
2010-07-15,3310.000000,3330.000000,3270.000000,3310.000000,2511.956299,6802500
2010-07-16,3290.000000,3300.000000,3280.000000,3290.000000,2496.778320,6210000
2010-07-19,3300.000000,3320.000000,3260.000000,3300.000000,2504.367188,9107500
2010-07-20,3320.000000,3370.000000,3320.000000,3320.000000,2519.545166,12412500
2010-07-21,3300.000000,3330.000000,3280.000000,3300.000000,2504.367188,12252500
2010-07-22,3280.000000,3300.000000,3260.000000,3280.000000,2489.188477,11925000
2010-07-23,3270.000000,3310.000000,3260.000000,3270.000000,2481.600342,15827500
2010-07-26,3300.000000,3310.000000,3280.000000,3300.000000,2504.367188,11185000
2010-07-27,3330.000000,3360.000000,3300.000000,3330.000000,2527.134521,20902500
2010-07-28,3310.000000,3360.000000,3310.000000,3310.000000,2511.956299,10562500
2010-07-29,3430.000000,3440.000000,3330.000000,3430.000000,2603.023926,20985000
2010-07-30,3390.000000,3470.000000,3350.000000,3390.000000,2572.668213,17820000
2010-08-02,3350.000000,3400.000000,3330.000000,3350.000000,2542.312256,13517500
